condition,location,price,title,url
izpolzvano,"Slatina, gr. Sofiya, Oblast Sofiya-grad",459 lv.,Huawei Mate 20 Pro 6.4FHD+/Octa-core/6GB Ram/128GB Rom/40+20+8MP Leica,https://www.olx.bg/ad/huawei-mate-20-pro-6-4fhd-octa-core-6gb-ram-128gb-rom-40-20-8mp-leica-CID632-ID8qa3N.html
izpolzvano,"Gorna banya, gr. Sofiya, Oblast Sofiya-grad",29 lv.,"Mobilni telefoni - nyakoy raboteshti, no kato tsyalo sa za chasti.",https://www.olx.bg/ad/mobilni-telefoni-nyakoy-raboteschi-no-kato-tsyalo-sa-za-chasti-CID632-ID7hmRf.html
izpolzvano,"Star tsentar, gr. Smolyan, Oblast Smolyan",150 lv.,Lenovo VIBE Z90a40,https://www.olx.bg/ad/lenovo-vibe-z90a40-CID632-ID8qa5L.html
izpolzvano,"Dragalevtsi, gr. Sofiya, Oblast Sofiya-grad",445 lv.,Samsung galaksi a50,https://www.olx.bg/ad/samsung-galaksi-a50-CID632-ID8oGQ6.html
novo,"Pavlovo, gr. Sofiya, Oblast Sofiya-grad",1 lv.,Barter Iphone 12 mini,https://www.olx.bg/ad/barter-iphone-12-mini-CID632-ID8qa5v.html
izpolzvano,"gr. Dolni chiflik, Oblast Varna",40 lv.,Telefon lumia 535,https://www.olx.bg/ad/telefon-lumia-535-CID632-ID8qa61.html
izpolzvano,"Mladost 4, gr. Sofiya, Oblast Sofiya-grad",360 lv.,Huawei P40 lite 128gb black,https://www.olx.bg/ad/huawei-p40-lite-128gb-black-CID632-ID8qa6i.html
izpolzvano,"gr. Bobov dol, Oblast Kyustendil",179 lv.,Iphone 6 64GB,https://www.olx.bg/ad/iphone-6-64gb-CID632-ID8qa7b.html
izpolzvano,"Slavovtsi, gr. Sofiya, Oblast Sofiya-grad",160 lv.,Samsung galaxy S6 Edge,https://www.olx.bg/ad/samsung-galaxy-s6-edge-CID632-ID8oAfT.html
izpolzvano,"v.z. Haskovo, gr. Haskovo, Oblast Haskovo",360 lv.,Iphone 6 S gold 16GB,https://www.olx.bg/ad/iphone-6-s-gold-16gb-CID632-ID8qa7u.html
novo,"Idealen tsentar, gr. Pazardzhik, Oblast Pazardzhik",2550 lv.,Prodavam ayfon 12 pro maks,https://www.olx.bg/ad/prodavam-ayfon-12-pro-maks-CID632-ID8q9C3.html
izpolzvano,"gr. Kostinbrod, Oblast Sofiya-oblast",949 lv.,Huawei P40 Pro perfekten s garantsiya !,https://www.olx.bg/ad/huawei-p40-pro-perfekten-s-garantsiya-CID632-ID8jTDO.html
izpolzvano,"Izgrev, gr. Plovdiv, Oblast Plovdiv",1550 lv.,Iphone 11 pro max 64GB Space Gray,https://www.olx.bg/ad/iphone-11-pro-max-64gb-space-gray-CID632-ID8nNWF.html
izpolzvano,"gr. Kubrat, Oblast Razgrad",250 lv.,"Nokia 4.2 Dual SIM, cheren (Android)",https://www.olx.bg/ad/nokia-4-2-dual-sim-cheren-android-CID632-ID8q9P0.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",55 lv.,Kolektsiya stari telefoni,https://www.olx.bg/ad/kolektsiya-stari-telefoni-CID632-ID7G7Gj.html
izpolzvano,"s. Ivaylo, Oblast Pazardzhik",150 lv.,Microsoft Lumia 650 Byal,https://www.olx.bg/ad/microsoft-lumia-650-byal-CID632-ID7Qj5L.html
novo,"s. Zhitnitsa, Oblast Plovdiv",270 lv.,Xiaomi redmi 9 64GB 5020mAh,https://www.olx.bg/ad/xiaomi-redmi-9-64gb-5020mah-CID632-ID8q9Oz.html
izpolzvano,"Lozenets, gr. Sofiya, Oblast Sofiya-grad",250 lv.,"Huawei p20, 128gb, Dual-SIM, Pink gold",https://www.olx.bg/ad/huawei-p20-128gb-dual-sim-pink-gold-CID632-ID8q9Pp.html
izpolzvano,"Strelbishte, gr. Sofiya, Oblast Sofiya-grad",120 lv.,Faks aparat PANASONIC KX-FC258,https://www.olx.bg/ad/faks-aparat-panasonic-kx-fc258-CID632-ID7P1fS.html
novo,"Gratska mahala, gr. Varna, Oblast Varna",17 lv.,IPhone X BLUE MATT Skin/Zashtitno Folio,https://www.olx.bg/ad/iphone-x-blue-matt-skin-zaschitno-folio-CID632-ID8mCTh.html
izpolzvano,"Lyulin 8, gr. Sofiya, Oblast Sofiya-grad",240 lv.,"Iphone 7 rose gold, 32 GB",https://www.olx.bg/ad/iphone-7-rose-gold-32-gb-CID632-ID8q9Q5.html
novo,"Kaylaka, gr. Pleven, Oblast Pleven",120 lv.,ChISTO NOV mobilen telefon! CAT B - 35 / KAT B - 35,https://www.olx.bg/ad/chisto-nov-mobilen-telefon-cat-b-35-kat-b-35-CID632-ID8q9T0.html
izpolzvano,"s. Debnevo, Oblast Lovech",250 lv.,Samsung galaxy s9plus,https://www.olx.bg/ad/samsung-galaxy-s9plus-CID632-ID8msgE.html
izpolzvano,"s. Topolchane, Oblast Sliven",70 lv.,Samsung galaksi A3 (2016) godina,https://www.olx.bg/ad/samsung-galaksi-a3-2016-godina-CID632-ID8q9Sf.html
izpolzvano,"Ovcha kupel 2, gr. Sofiya, Oblast Sofiya-grad",380 lv.,IPhone 7 Black Jet - 128 GB,https://www.olx.bg/ad/iphone-7-black-jet-128-gb-CID632-ID8q9T6.html
izpolzvano,"gr. Dimitrovgrad, Oblast Haskovo",40 lv.,Telefon,https://www.olx.bg/ad/telefon-CID632-ID7OEL3.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",200 lv.,IPhone 6S Plus 64 GB Space Gray,https://www.olx.bg/ad/iphone-6s-plus-64-gb-space-gray-CID632-ID8f41v.html
izpolzvano,"Hristo Smirnenski, gr. Plovdiv, Oblast Plovdiv",170 lv.,Huawei Mate 10 lite,https://www.olx.bg/ad/huawei-mate-10-lite-CID632-ID8q9TX.html
izpolzvano,"Mladost 1, gr. Sofiya, Oblast Sofiya-grad",769 lv.,"IPhone XR 64GB, DEMO - 6m. garantsiya! Mozhe i na izplashtane!",https://www.olx.bg/ad/iphone-xr-64gb-demo-6m-garantsiya-mozhe-i-na-izplaschane-CID632-ID8owSL.html
izpolzvano,"Mladost 1, gr. Sofiya, Oblast Sofiya-grad",799 lv.,"IPhone X 64GB, DEMO- 6m. garantsiya! Mozhe i na izplashtane!e",https://www.olx.bg/ad/iphone-x-64gb-demo-6m-garantsiya-mozhe-i-na-izplaschane-e-CID632-ID8ov5D.html
izpolzvano,"Lyuben Karavelov, gr. Haskovo, Oblast Haskovo",50 lv.,Nokia130 Dual SIM,https://www.olx.bg/ad/nokia130-dual-sim-CID632-ID7W2QZ.html
izpolzvano,"Filipovo, gr. Plovdiv, Oblast Plovdiv",250 lv.,Huawei P30 Lite,https://www.olx.bg/ad/huawei-p30-lite-CID632-ID8q9W0.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",700 lv.,Samsung S10 s garantsiya,https://www.olx.bg/ad/samsung-s10-s-garantsiya-CID632-ID8owKt.html
izpolzvano,"Mladost 1, gr. Sofiya, Oblast Sofiya-grad",320 lv.,Iphone 7 32gb,https://www.olx.bg/ad/iphone-7-32gb-CID632-ID8q9Nh.html
izpolzvano,"Idealen tsentar, gr. Pazardzhik, Oblast Pazardzhik",20 lv.,Smartfon Motorola,https://www.olx.bg/ad/smartfon-motorola-CID632-ID81UeI.html
novo,"Yuzhen, gr. Plovdiv, Oblast Plovdiv",310 lv.,Huawei P smart 2021 s garantsiya.,https://www.olx.bg/ad/huawei-p-smart-2021-s-garantsiya-CID632-ID8q9Cc.html
izpolzvano,"Gratska mahala, gr. Varna, Oblast Varna",500 lv.,Samsung A 70,https://www.olx.bg/ad/samsung-a-70-CID632-ID8h3Rp.html
izpolzvano,"Vazrazhdane, gr. Ruse, Oblast Ruse",199 lv.,199lv!!!Huawei Smart Z,https://www.olx.bg/ad/199lv-huawei-smart-z-CID632-ID8q9WZ.html
izpolzvano,"Tsentar, gr. Silistra, Oblast Silistra",170 lv.,Xiaomi Mi A2 Lite 4GB RAM 64GB ROM dual sim,https://www.olx.bg/ad/xiaomi-mi-a2-lite-4gb-ram-64gb-rom-dual-sim-CID632-ID8q9D9.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",40 lv.,Huawei P10,https://www.olx.bg/ad/huawei-p10-CID632-ID8q9Dh.html
izpolzvano,"Mladost 3, gr. Sofiya, Oblast Sofiya-grad",400 lv.,Iphone 7plus 128GB,https://www.olx.bg/ad/iphone-7plus-128gb-CID632-ID8q9DL.html
izpolzvano,"Gratska mahala, gr. Varna, Oblast Varna",100 lv.,Huawei Y6,https://www.olx.bg/ad/huawei-y6-CID632-ID8jpSP.html
izpolzvano,"Industrialna zona - Iztok, gr. Plovdiv, Oblast Plovdiv",230 lv.,Iphone 6s 32GB,https://www.olx.bg/ad/iphone-6s-32gb-CID632-ID8q9Gu.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",400 lv.,A50samsung prodavam neupotrebyavan polzvan okolo mesets raboti otlichno b,https://www.olx.bg/ad/a50samsung-prodavam-neupotrebyavan-polzvan-okolo-mesets-raboti-otlichno-b-CID632-ID8ozGA.html
izpolzvano,"Oborishte, gr. Sofiya, Oblast Sofiya-grad",300 lv.,Smartfon Nokia 8.1,https://www.olx.bg/ad/smartfon-nokia-8-1-CID632-ID8q9En.html
izpolzvano,"Kolhozen pazar, gr. Varna, Oblast Varna",65 lv.,Samsung Xcover 3 - protivovoden,https://www.olx.bg/ad/samsung-xcover-3-protivovoden-CID632-ID8q9Gk.html
izpolzvano,"Benkovski, gr. Sofiya, Oblast Sofiya-grad",150 lv.,Nokia 625 kato nov,https://www.olx.bg/ad/nokia-625-kato-nov-CID632-ID8ov5q.html
novo,"m-t Trakata, gr. Varna, Oblast Varna",330 lv.,Xiaomi Dreame v9p,https://www.olx.bg/ad/xiaomi-dreame-v9p-CID632-ID8q9H2.html
izpolzvano,"Karshiyaka, gr. Plovdiv, Oblast Plovdiv",400 lv.,Huawei p smart pro,https://www.olx.bg/ad/huawei-p-smart-pro-CID632-ID8q9H8.html
izpolzvano,"Oborishte, gr. Sofiya, Oblast Sofiya-grad",285 lv.,IPhone SE 32 GB rose gold,https://www.olx.bg/ad/iphone-se-32-gb-rose-gold-CID632-ID8jRmK.html
izpolzvano,"Tsentar, gr. Kardzhali, Oblast Kardzhali",100 lv.,Sony Xperia (MODEL E6853),https://www.olx.bg/ad/sony-xperia-model-e6853-CID632-ID8q9H6.html
izpolzvano,"Novo selo, gr. Sliven, Oblast Sliven",10 lv.,Domashen telefon,https://www.olx.bg/ad/domashen-telefon-CID632-ID7pErf.html
izpolzvano,"Balgarka, gr. Sliven, Oblast Sliven",169 lv.,Telefon Huawei P20 Lite,https://www.olx.bg/ad/telefon-huawei-p20-lite-CID632-ID8mwd7.html
izpolzvano,"Vladislav Varnenchik, gr. Varna, Oblast Varna",100 lv.,Huawei p9 lite telefon,https://www.olx.bg/ad/huawei-p9-lite-telefon-CID632-ID8q9HT.html
novo,"Tsentar, gr. Plovdiv, Oblast Plovdiv",60 lv.,"Dok stantsiya za iPhone, iPad, iPod , Verus",https://www.olx.bg/ad/dok-stantsiya-za-iphone-ipad-ipod-verus-CID632-ID880Xl.html
izpolzvano,"Lazur, gr. Burgas, Oblast Burgas",18 lv.,Telefon sas SIM karta Huawei,https://www.olx.bg/ad/telefon-sas-sim-karta-huawei-CID632-ID8q9IP.html
izpolzvano,"gr. Beloslav, Oblast Varna",250 lv.,Prodavam Nokia 1100,https://www.olx.bg/ad/prodavam-nokia-1100-CID632-ID8q9s7.html
izpolzvano,"Banishora, gr. Sofiya, Oblast Sofiya-grad",180 lv.,Prodavam Huawei P30 lite,https://www.olx.bg/ad/prodavam-huawei-p30-lite-CID632-ID8q9Iz.html
novo,"Tsentar, gr. Plovdiv, Oblast Plovdiv",1299 lv.,Samsung Galaxy S20+ 128GB Cloud Blue,https://www.olx.bg/ad/samsung-galaxy-s20-128gb-cloud-blue-CID632-ID8q9sv.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",1640 lv.,"IPhone 11 Pro 64gb novi, zapechatani, Space Gray, Silver, Gold, Midnigh",https://www.olx.bg/ad/iphone-11-pro-64gb-novi-zapechatani-space-gray-silver-gold-midnigh-CID632-ID87a20.html
novo,"Zona B-5-3, gr. Sofiya, Oblast Sofiya-grad",1850 lv.,Samsung Galaxy Note 20 Ultra 5G 12 GB 256 GB ROM 24 m.garantsiya,https://www.olx.bg/ad/samsung-galaxy-note-20-ultra-5g-12-gb-256-gb-rom-24-m-garantsiya-CID632-ID8i08e.html
novo,"Pavlovo, gr. Sofiya, Oblast Sofiya-grad",890 lv.,Xiaomi Mi 10T 6/128GB ili 8/128GB,https://www.olx.bg/ad/xiaomi-mi-10t-6-128gb-ili-8-128gb-CID632-ID8q9sZ.html
izpolzvano,"Iztok, gr. Pazardzhik, Oblast Pazardzhik",140 lv.,SAMSUNG J3 2017 Dobro sastoyanie,https://www.olx.bg/ad/samsung-j3-2017-dobro-sastoyanie-CID632-ID8q9sk.html
izpolzvano,"Elenovo 1, gr. Blagoevgrad, Oblast Blagoevgrad",359 lv.,Iphone 8,https://www.olx.bg/ad/iphone-8-CID632-ID8mijE.html
izpolzvano,"Banishora, gr. Sofiya, Oblast Sofiya-grad",180 lv.,Samsung A10 RED 32GB DUAL Display 6.20'' 13MP BATERIYa 3400 mAh,https://www.olx.bg/ad/samsung-a10-red-32gb-dual-display-6-20-13mp-bateriya-3400-mah-CID632-ID8gmci.html
izpolzvano,"Lazur, gr. Burgas, Oblast Burgas",35 lv.,Iphone 5 white 16gb,https://www.olx.bg/ad/iphone-5-white-16gb-CID632-ID8q9tA.html
novo,"Shirok tsentar, gr. Blagoevgrad, Oblast Blagoevgrad",270 lv.,Xiaomi Redmi 9 64GB 4GB RAM Dual,https://www.olx.bg/ad/xiaomi-redmi-9-64gb-4gb-ram-dual-CID632-ID7UPgT.html
izpolzvano,"gr. General Toshevo, Oblast Dobrich",50 lv.,Prodavam Nexus 5 32gb,https://www.olx.bg/ad/prodavam-nexus-5-32gb-CID632-ID8q9um.html
izpolzvano,"Doktorski pametnik, gr. Sofiya, Oblast Sofiya-grad",750 lv.,Iphone SE 2020 128GB*Byal*Perfekten*,https://www.olx.bg/ad/iphone-se-2020-128gbbyalperfekten-CID632-ID8nBsJ.html
izpolzvano,"s. Varben, Oblast Kardzhali",120 lv.,İphone 6 Gold...,https://www.olx.bg/ad/phone-6-gold-CID632-ID8q9wf.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",169 lv.,"Sony Xperia XA Dual F3116 novi, 24m. garantsiya",https://www.olx.bg/ad/sony-xperia-xa-dual-f3116-novi-24m-garantsiya-CID632-ID8hQrK.html
izpolzvano,"v.z. Sliven, gr. Sliven, Oblast Sliven",400 lv.,Samsung galaxy A70,https://www.olx.bg/ad/samsung-galaxy-a70-CID632-ID8q9vd.html
izpolzvano,"HEI, gr. Varna, Oblast Varna",190 lv.,"Prodavam telefon Xiaomi Redmi Not 7 32,00 Gb.",https://www.olx.bg/ad/prodavam-telefon-xiaomi-redmi-not-7-32-00-gb-CID632-ID8q9wL.html
izpolzvano,"gr. Dupnitsa, Oblast Kyustendil",80 lv.,Prodavam iPhone 5 16gb,https://www.olx.bg/ad/prodavam-iphone-5-16gb-CID632-ID8q9wh.html
izpolzvano,"Rodina 1, gr. Ruse, Oblast Ruse",250 lv.,IPhone 6s 64GB sas kabel za zaryadno,https://www.olx.bg/ad/iphone-6s-64gb-sas-kabel-za-zaryadno-CID632-ID8q9vh.html
izpolzvano,"Samara 2, gr. Stara Zagora, Oblast Stara Zagora",850 lv.,Iphone XS MAX 64GB,https://www.olx.bg/ad/iphone-xs-max-64gb-CID632-ID8q9x0.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",229 lv.,Xiaomi Redmi 9C NFC 32GB Sunrise Orange Telenor 24m. garantsiya,https://www.olx.bg/ad/xiaomi-redmi-9c-nfc-32gb-sunrise-orange-telenor-24m-garantsiya-CID632-ID8nCEB.html
izpolzvano,"Druzhba, gr. Sliven, Oblast Sliven",20 lv.,Nokiya 2610,https://www.olx.bg/ad/nokiya-2610-CID632-ID8oxHN.html
novo,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",970 lv.,"Apple Iphone XR 64 GB Black, ayfon, hr, telefon",https://www.olx.bg/ad/apple-iphone-xr-64-gb-black-ayfon-hr-telefon-CID632-ID8q9yx.html
izpolzvano,"Vazrazhdane 1, gr. Varna, Oblast Varna",35 lv.,Nokia 7230 / 306,https://www.olx.bg/ad/nokia-7230-306-CID632-ID8q9yA.html
izpolzvano,"Lyulin - tsentar, gr. Sofiya, Oblast Sofiya-grad",50 lv.,Telefon Prestigio 5450 DUO,https://www.olx.bg/ad/telefon-prestigio-5450-duo-CID632-ID8nxfM.html
izpolzvano,"Druzhba 1, gr. Dobrich, Oblast Dobrich",220 lv.,Samsung galaxy s7,https://www.olx.bg/ad/samsung-galaxy-s7-CID632-ID8q9zh.html
izpolzvano,"Iztok, gr. Pernik, Oblast Pernik",15 lv.,Telefon LG,https://www.olx.bg/ad/telefon-lg-CID632-ID85SOB.html
izpolzvano,"Hadzhi Dimitar, gr. Sofiya, Oblast Sofiya-grad",40 lv.,Prodavam Nokia 530,https://www.olx.bg/ad/prodavam-nokia-530-CID632-ID8q9zk.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",680 lv.,Samsung S 10 Plus 128Gb,https://www.olx.bg/ad/samsung-s-10-plus-128gb-CID632-ID8odBk.html
izpolzvano,"Druzhba 1, gr. Sofiya, Oblast Sofiya-grad",250 lv.,Samsung Galaxy S6 Edge 32GB,https://www.olx.bg/ad/samsung-galaxy-s6-edge-32gb-CID632-ID8q9zN.html
izpolzvano,"Nadezhda 4, gr. Sofiya, Oblast Sofiya-grad",250 lv.,"Iphone 7 , 32 GB Kupen ot Angliya",https://www.olx.bg/ad/iphone-7-32-gb-kupen-ot-angliya-CID632-ID8q9zF.html
izpolzvano,"Mladost 2, gr. Sofiya, Oblast Sofiya-grad",200 lv.,IPhone 6s,https://www.olx.bg/ad/iphone-6s-CID632-ID8q9zY.html
izpolzvano,"gr. Troyan, Oblast Lovech",80 lv.,Telefon Alcatel 1s(2020) Dual Sim,https://www.olx.bg/ad/telefon-alcatel-1s2020-dual-sim-CID632-ID8q9Bl.html
novo,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",1580 lv.,Xiaomi Mi 11 8/256gb 12/256GB,https://www.olx.bg/ad/xiaomi-mi-11-8-256gb-12-256gb-CID632-ID8q9AQ.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",1190 lv.,Porsche Design Mate RS,https://www.olx.bg/ad/porsche-design-mate-rs-CID632-ID8q9Cw.html
izpolzvano,"gr. Radomir, Oblast Pernik",130 lv.,IPhone SE,https://www.olx.bg/ad/iphone-se-CID632-ID8q9J2.html
izpolzvano,"Meditsinska akademiya, gr. Sofiya, Oblast Sofiya-grad",10 lv.,Telefon LG - Ku990i,https://www.olx.bg/ad/telefon-lg-ku990i-CID632-ID3kton.html
izpolzvano,"Chervenata prast, gr. Dobrich, Oblast Dobrich",10 lv.,Statsionaren telefon,https://www.olx.bg/ad/statsionaren-telefon-CID632-ID6hxX0.html
izpolzvano,"Studentski grad, gr. Sofiya, Oblast Sofiya-grad",650 lv.,"Samsung s10e DUOS 128G, v garantsiya",https://www.olx.bg/ad/samsung-s10e-duos-128g-v-garantsiya-CID632-ID8orT3.html
izpolzvano,"Bakston, gr. Sofiya, Oblast Sofiya-grad",500 lv.,IPhone 8+ KATO NOV,https://www.olx.bg/ad/iphone-8-kato-nov-CID632-ID8q9Jf.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",120 lv.,Samsung J5 2017,https://www.olx.bg/ad/samsung-j5-2017-CID632-ID8q9BZ.html
izpolzvano,"Dolno Raykovo, gr. Smolyan, Oblast Smolyan",180 lv.,Smartfon SAT S40,https://www.olx.bg/ad/smartfon-sat-s40-CID632-ID8q9AS.html
izpolzvano,"gr. Tryavna, Oblast Gabrovo",70 lv.,Telefon Alkatel 1,https://www.olx.bg/ad/telefon-alkatel-1-CID632-ID82GXI.html
izpolzvano,"s. Madzherito, Oblast Stara Zagora",320 lv.,IPhone 7 32 gb bez sledi ot upotreba,https://www.olx.bg/ad/iphone-7-32-gb-bez-sledi-ot-upotreba-CID632-ID8oyjZ.html
izpolzvano,"gr. Tryavna, Oblast Gabrovo",44 lv.,Telefon Alkatel 5046 D,https://www.olx.bg/ad/telefon-alkatel-5046-d-CID632-ID82GVH.html
novo,"Idealen tsentar, gr. Blagoevgrad, Oblast Blagoevgrad",18 lv.,Fonokarti 50 impulsa,https://www.olx.bg/ad/fonokarti-50-impulsa-CID632-ID8q9K0.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",777 lv.,IPhone X 256GB kato Nov,https://www.olx.bg/ad/iphone-x-256gb-kato-nov-CID632-ID8q9Kd.html
izpolzvano,"Kolhozen pazar, gr. Varna, Oblast Varna",70 lv.,Huawei Mate 10 pro 128gb - s defekt,https://www.olx.bg/ad/huawei-mate-10-pro-128gb-s-defekt-CID632-ID8q9JY.html
izpolzvano,"Boyana, gr. Sofiya, Oblast Sofiya-grad",339 lv.,Samsung S8 Otlichen! Garantsiya,https://www.olx.bg/ad/samsung-s8-otlichen-garantsiya-CID632-ID8pRDU.html
novo,"Boyana, gr. Sofiya, Oblast Sofiya-grad",75 lv.,Huawei t2 tablet 4G,https://www.olx.bg/ad/huawei-t2-tablet-4g-CID632-ID8q9KC.html
novo,"Tsentar, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",180 lv.,"Sony Xperia Z3, nov/3GB/32GB/20Mp kamera",https://www.olx.bg/ad/sony-xperia-z3-nov-3gb-32gb-20mp-kamera-CID632-ID8q9LR.html
novo,"gr. Samokov, Oblast Sofiya-oblast",70 lv.,Telefon,https://www.olx.bg/ad/telefon-CID632-ID82SLH.html
novo,"Nadezhda 4, gr. Sofiya, Oblast Sofiya-grad",105 lv.,Brother fax t104 kopir printer skener faks,https://www.olx.bg/ad/brother-fax-t104-kopir-printer-skener-faks-CID632-ID6CP8w.html
izpolzvano,"s. Hadzhievo, Oblast Pazardzhik",500 lv.,!Barter! Iphone 7 Plus,https://www.olx.bg/ad/barter-iphone-7-plus-CID632-ID8hUOd.html
novo,"Elenovo 1, gr. Blagoevgrad, Oblast Blagoevgrad",8 lv.,Statsionaren telefon Panasonic KX-TS 500MX,https://www.olx.bg/ad/statsionaren-telefon-panasonic-kx-ts-500mx-CID632-ID8g2JE.html
novo,"s. Eleshnitsa, Oblast Blagoevgrad",1450 lv.,IPhone aplle 12 128gb,https://www.olx.bg/ad/iphone-aplle-12-128gb-CID632-ID8q9X6.html
novo,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",10 lv.,Staklen protektor za ayfon-7 i se 1 generatsiya,https://www.olx.bg/ad/staklen-protektor-za-ayfon-7-i-se-1-generatsiya-CID632-ID8q9Md.html
izpolzvano,"Meden rudnik - zona V, gr. Burgas, Oblast Burgas",59 lv.,Blackberry 9720,https://www.olx.bg/ad/blackberry-9720-CID632-ID8q9Xq.html
izpolzvano,"Vladislav Varnenchik, gr. Varna, Oblast Varna",320 lv.,Samsung Galaxy S20 Ultra 5G,https://www.olx.bg/ad/samsung-galaxy-s20-ultra-5g-CID632-ID8l5ri.html
izpolzvano,"gr. Dupnitsa, Oblast Kyustendil",270 lv.,Samsung Galaxy S9 64GB,https://www.olx.bg/ad/samsung-galaxy-s9-64gb-CID632-ID8mCcb.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",600 lv.,Samsung s10E kato NOV,https://www.olx.bg/ad/samsung-s10e-kato-nov-CID632-ID8q9XZ.html
izpolzvano,"Stavropol, gr. Pazardzhik, Oblast Pazardzhik",190 lv.,SAMSUNG Galaxy A5 2017 OTLIChEN!!!,https://www.olx.bg/ad/samsung-galaxy-a5-2017-otlichen-CID632-ID8q9XS.html
izpolzvano,"gr. Dolna Oryahovitsa, Oblast Veliko Tarnovo",9 lv.,Telefon Sony Ericsson G900,https://www.olx.bg/ad/telefon-sony-ericsson-g900-CID632-ID8dOZB.html
izpolzvano,"Levski, gr. Varna, Oblast Varna",620 lv.,Huawei Mate 20 Pro,https://www.olx.bg/ad/huawei-mate-20-pro-CID632-ID8owz9.html
novo,"Meden rudnik - zona B, gr. Burgas, Oblast Burgas",550 lv.,Samsung A71 Garantsiya 1 god.,https://www.olx.bg/ad/samsung-a71-garantsiya-1-god-CID632-ID8qa07.html
izpolzvano,"Tsentar, gr. Sliven, Oblast Sliven",180 lv.,Sony Xperia m4 Blackview bv5500,https://www.olx.bg/ad/sony-xperia-m4-blackview-bv5500-CID632-ID8q9YP.html
izpolzvano,"Mladost, gr. Vratsa, Oblast Vratsa",350 lv.,"Samsung galaxy a71, s10, s20, xiaomi",https://www.olx.bg/ad/samsung-galaxy-a71-s10-s20-xiaomi-CID632-ID8qa8l.html
izpolzvano,"Troshevo, gr. Varna, Oblast Varna",50 lv.,Lenovo A328,https://www.olx.bg/ad/lenovo-a328-CID632-ID7VfvY.html
izpolzvano,"Podbalkanska, gr. Vratsa, Oblast Vratsa",100 lv.,Lenovo C2 power K10a40,https://www.olx.bg/ad/lenovo-c2-power-k10a40-CID632-ID7Sd0A.html
izpolzvano,"Druzhba 1, gr. Sofiya, Oblast Sofiya-grad",195 lv.,Huawei p smart 2019 / 64Gb …,https://www.olx.bg/ad/huawei-p-smart-2019-64gb-CID632-ID8qa8D.html
novo,"zh.gr. Zoopark, gr. Sofiya, Oblast Sofiya-grad",360 lv.,HUAWEI P40 lite,https://www.olx.bg/ad/huawei-p40-lite-CID632-ID8qa8O.html
novo,"Briz, gr. Varna, Oblast Varna",370 lv.,Prodavam Samsung A31,https://www.olx.bg/ad/prodavam-samsung-a31-CID632-ID8qa8K.html
izpolzvano,"Belite brezi, gr. Sofiya, Oblast Sofiya-grad",700 lv.,Apple Iphone X 64GB,https://www.olx.bg/ad/apple-iphone-x-64gb-CID632-ID7YQec.html
izpolzvano,"Troshevo, gr. Varna, Oblast Varna",120 lv.,Nokia 5.1 Plus androidone,https://www.olx.bg/ad/nokia-5-1-plus-androidone-CID632-ID8qa8X.html
izpolzvano,"Diana, gr. Yambol, Oblast Yambol",150 lv.,Telefon Xiaomi  Redmi 8,https://www.olx.bg/ad/telefon-xiaomi-redmi-8-CID632-ID8qa9x.html
izpolzvano,"Vrabnitsa 2, gr. Sofiya, Oblast Sofiya-grad",90 lv.,Lenovo K6 2GB RAM,https://www.olx.bg/ad/lenovo-k6-2gb-ram-CID632-ID8qaa5.html
izpolzvano,"zh.gr. Yuzhen park, gr. Sofiya, Oblast Sofiya-grad",40 lv.,Nokia 6300  komplekt sas zaryadno,https://www.olx.bg/ad/nokia-6300-komplekt-sas-zaryadno-CID632-ID7lmhn.html
izpolzvano,"gr. Oryahovo, Oblast Vratsa",160 lv.,Nokiq plus 1 vtora raka,https://www.olx.bg/ad/nokiq-plus-1-vtora-raka-CID632-ID8qaaB.html
izpolzvano,"Nov tsentar, gr. Smolyan, Oblast Smolyan",750 lv.,Huawei mate 30 pro Silver 256gb/Barter,https://www.olx.bg/ad/huawei-mate-30-pro-silver-256gb-barter-CID632-ID8iGkA.html
izpolzvano,"Sadiyski, gr. Plovdiv, Oblast Plovdiv",50 lv.,"Telefoni statsionarni,antiki",https://www.olx.bg/ad/telefoni-statsionarni-antiki-CID632-ID7qc4b.html
