condition,location,price,title,url
izpolzvano,"Vitosha, gr. Sofiya, Oblast Sofiya-grad",700.0,IPhone 11 pro max 256 gb icloud,https://www.olx.bg/ad/iphone-11-pro-max-256-gb-icloud-CID632-ID8sgsL.html
izpolzvano,"Meden rudnik - zona V, gr. Burgas, Oblast Burgas",530.0,Xiaomi Mi Note 10 Lite,https://www.olx.bg/ad/xiaomi-mi-note-10-lite-CID632-ID8sgsR.html
izpolzvano,"Slaveykov, gr. Burgas, Oblast Burgas",199.0,Prodavam Iphone 6s 16gb,https://www.olx.bg/ad/prodavam-iphone-6s-16gb-CID632-ID8gFT3.html
izpolzvano,"Tsentar, gr. Plovdiv, Oblast Plovdiv",15.0,Asus Zenfone 3 Max ZC520TL,https://www.olx.bg/ad/asus-zenfone-3-max-zc520tl-CID632-ID8qgos.html
izpolzvano,"Hristo Botev, gr. Varna, Oblast Varna",230.0,Samsung A5 (2017),https://www.olx.bg/ad/samsung-a5-2017-CID632-ID8p4sN.html
izpolzvano,"k.k. Sv.Sv. Konstantin i Elena, Oblast Varna",150.0,Iphone 6,https://www.olx.bg/ad/iphone-6-CID632-ID8sgtk.html
izpolzvano,"Grand Mol Varna, gr. Varna, Oblast Varna",760.0,IPhone X Space Grey 64GB Palen komplekt,https://www.olx.bg/ad/iphone-x-space-grey-64gb-palen-komplekt-CID632-ID8qNcR.html
izpolzvano,"Osvobozhdenie, gr. Razgrad, Oblast Razgrad",55.0,Nokia lumia 550,https://www.olx.bg/ad/nokia-lumia-550-CID632-ID8sgi5.html
izpolzvano,"Stochna gara, gr. Plovdiv, Oblast Plovdiv",280.0,Honor (Huawei) 7 Lite,https://www.olx.bg/ad/honor-huawei-7-lite-CID632-ID73xMB.html
izpolzvano,"Kyuchuk Parizh, gr. Plovdiv, Oblast Plovdiv",400.0,IPhone 8 64GB,https://www.olx.bg/ad/iphone-8-64gb-CID632-ID8qhf4.html
izpolzvano,"Gorni Bakoytsi, gr. Gabrovo, Oblast Gabrovo",110.0,Koledna promotsiya Lenovo Vibe P1,https://www.olx.bg/ad/koledna-promotsiya-lenovo-vibe-p1-CID632-ID8gWbl.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",200.0,Smartfon Xiaomi Mi A2 64GB / 4GB RAM,https://www.olx.bg/ad/smartfon-xiaomi-mi-a2-64gb-4gb-ram-CID632-ID8sgil.html
izpolzvano,"gr. Karlovo, Oblast Plovdiv",180.0,IPhone 6s  zaklyuchen,https://www.olx.bg/ad/iphone-6s-zaklyuchen-CID632-ID8hhuU.html
novo,"Tsentar, gr. Burgas, Oblast Burgas",289.0,"NOV Xiaomi POCO M3, Global version, 4GB RAM, 64GB pamet (cheren)",https://www.olx.bg/ad/nov-xiaomi-poco-m3-global-version-4gb-ram-64gb-pamet-cheren-CID632-ID8sgik.html
izpolzvano,"SPZ Slatina, gr. Sofiya, Oblast Sofiya-grad",1000.0,Samsung Note 10,https://www.olx.bg/ad/samsung-note-10-CID632-ID8sgjn.html
novo,"gr. Asenovgrad, Oblast Plovdiv",360.0,Huawei P40 Lite 128GB NOV,https://www.olx.bg/ad/huawei-p40-lite-128gb-nov-CID632-ID8dFEA.html
izpolzvano,"Vladislav Varnenchik, gr. Varna, Oblast Varna",165.0,Samsung galaxy S6,https://www.olx.bg/ad/samsung-galaxy-s6-CID632-ID8sgju.html
izpolzvano,"Chervenata prast, gr. Dobrich, Oblast Dobrich",50.0,Nokia 8210 Klasika Finlandiya,https://www.olx.bg/ad/nokia-8210-klasika-finlandiya-CID632-ID7Yl1P.html
izpolzvano,"Belite brezi, gr. Sofiya, Oblast Sofiya-grad",450.0,Huawei P20 Pro 128GB Blue,https://www.olx.bg/ad/huawei-p20-pro-128gb-blue-CID632-ID8sgkb.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",1100.0,"Puknat displey - Sony Xperia 1 II, bez barteri",https://www.olx.bg/ad/puknat-displey-sony-xperia-1-ii-bez-barteri-CID632-ID8iTOw.html
izpolzvano,"Buzludzha, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",150.0,Huawei Y7 Prime 2018,https://www.olx.bg/ad/huawei-y7-prime-2018-CID632-ID8sgko.html
izpolzvano,"Balarbashi, gr. Blagoevgrad, Oblast Blagoevgrad",130.0,Iphone 5s 16gb Space Gray,https://www.olx.bg/ad/iphone-5s-16gb-space-gray-CID632-ID8sgkd.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",45.0,Z Nubia,https://www.olx.bg/ad/z-nubia-CID632-ID8sgkM.html
izpolzvano,"Vazrazhdane, gr. Burgas, Oblast Burgas",600.0,Samsung galaxy s 10 128 gb V GARANTsIYa,https://www.olx.bg/ad/samsung-galaxy-s-10-128-gb-v-garantsiya-CID632-ID8sgkR.html
izpolzvano,"gr. Dimitrovgrad, Oblast Haskovo",65.0,Iphone 5 64 GB,https://www.olx.bg/ad/iphone-5-64-gb-CID632-ID8qi0K.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",149.0,NOKIA 8 s neraboteshta lyava polovina na displeya,https://www.olx.bg/ad/nokia-8-s-nerabotescha-lyava-polovina-na-displeya-CID632-ID8sglX.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",350.0,IPhone 7 rose gold,https://www.olx.bg/ad/iphone-7-rose-gold-CID632-ID8ouZ0.html
izpolzvano,"gr. Karlovo, Oblast Plovdiv",100.0,IPhone 6s zaklyuchen 100lv,https://www.olx.bg/ad/iphone-6s-zaklyuchen-100lv-CID632-ID8sgm3.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",180.0,MOTOROLA E7 ( Motorola E7 ) - siv sapfir,https://www.olx.bg/ad/motorola-e7-motorola-e7-siv-sapfir-CID632-ID8sgmh.html
novo,"Reduta, gr. Sofiya, Oblast Sofiya-grad",10.0,Telefon slushalka Sagemcom,https://www.olx.bg/ad/telefon-slushalka-sagemcom-CID632-ID83bf7.html
izpolzvano,"Trakiya, gr. Plovdiv, Oblast Plovdiv",650.0,Sony Xperia XZ3 garantsiya 2 sim,https://www.olx.bg/ad/sony-xperia-xz3-garantsiya-2-sim-CID632-ID8qiLW.html
izpolzvano,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",430.0,"IPhone 8 Plus 64GB Never Lock,Otlichen vid!",https://www.olx.bg/ad/iphone-8-plus-64gb-never-lock-otlichen-vid-CID632-ID8sgnh.html
izpolzvano,"Lyatno kino Trakiya, gr. Varna, Oblast Varna",500.0,Samsung Galaxy A70 v otlichno sastoyanie + garantsiya,https://www.olx.bg/ad/samsung-galaxy-a70-v-otlichno-sastoyanie-garantsiya-CID632-ID8j9TY.html
izpolzvano,"Belite brezi, gr. Sofiya, Oblast Sofiya-grad",250.0,Huawei P20 Pro 128GB Twilight,https://www.olx.bg/ad/huawei-p20-pro-128gb-twilight-CID632-ID8sgnl.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",30.0,Sony Xperia,https://www.olx.bg/ad/sony-xperia-CID632-ID8sgnP.html
izpolzvano,"Dabnika, gr. Vratsa, Oblast Vratsa",950.0,Iphone XS Gold,https://www.olx.bg/ad/iphone-xs-gold-CID632-ID8sgo4.html
novo,"Manastirski livadi, gr. Sofiya, Oblast Sofiya-grad",2180.0,"IPhone 12 Pro, 128GB",https://www.olx.bg/ad/iphone-12-pro-128gb-CID632-ID8pg0c.html
novo,"gr. Gorna Oryahovitsa, Oblast Veliko Tarnovo",15.0,Prodava,https://www.olx.bg/ad/prodava-CID632-ID7p8k1.html
izpolzvano,"gr. Gorna Oryahovitsa, Oblast Veliko Tarnovo",15.0,Prodavam.,https://www.olx.bg/ad/prodavam-CID632-ID7sutJ.html
izpolzvano,"Idealen tsentar, gr. Blagoevgrad, Oblast Blagoevgrad",205.0,IPhone 6 - 64 GB model:A 1586,https://www.olx.bg/ad/iphone-6-64-gb-modela-1586-CID632-ID8iGOj.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",150.0,Samsung s5 Neo Gold,https://www.olx.bg/ad/samsung-s5-neo-gold-CID632-ID8oFUz.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",30.0,Sony Xperia,https://www.olx.bg/ad/sony-xperia-CID632-ID8sgoH.html
izpolzvano,"Hadzhi Dimitar, gr. Sofiya, Oblast Sofiya-grad",220.0,Iphone 7 32gb black s garantsiya bg firma SPEShNO NAY-NISKAT TsENA V SAYTA,https://www.olx.bg/ad/iphone-7-32gb-black-s-garantsiya-bg-firma-speshno-nay-niskat-tsena-v-sayta-CID632-ID8qiNQ.html
izpolzvano,"Zona B-5-3, gr. Sofiya, Oblast Sofiya-grad",199.0,Telefon Samsung Galaxy S8+,https://www.olx.bg/ad/telefon-samsung-galaxy-s8-CID632-ID8sgqY.html
izpolzvano,"Belomorski, gr. Plovdiv, Oblast Plovdiv",340.0,Huawei nova 5t Garantsiya,https://www.olx.bg/ad/huawei-nova-5t-garantsiya-CID632-ID8sd6X.html
izpolzvano,"Lyulin 2, gr. Sofiya, Oblast Sofiya-grad",115.0,Telefon Lenovo K33a48,https://www.olx.bg/ad/telefon-lenovo-k33a48-CID632-ID8sgra.html
izpolzvano,"Stochna gara, gr. Plovdiv, Oblast Plovdiv",60.0,Telefon - Alcatel u5,https://www.olx.bg/ad/telefon-alcatel-u5-CID632-ID8pG0b.html
izpolzvano,"Zona B-19, gr. Sofiya, Oblast Sofiya-grad",30.0,Telefon zte,https://www.olx.bg/ad/telefon-zte-CID632-ID8coeL.html
izpolzvano,"Opalchenski, gr. Stara Zagora, Oblast Stara Zagora",340.0,Iphone 6S,https://www.olx.bg/ad/iphone-6s-CID632-ID8mfTM.html
izpolzvano,"Opalchenski, gr. Stara Zagora, Oblast Stara Zagora",150.0,Motorola moto,https://www.olx.bg/ad/motorola-moto-CID632-ID8ooWD.html
novo,"Tsentar, gr. Pernik, Oblast Pernik",400.0,Samsung A51 s garantsiya do 10.12.2022g.,https://www.olx.bg/ad/samsung-a51-s-garantsiya-do-10-12-2022g-CID632-ID8sguO.html
izpolzvano,"Kaleto, gr. Vidin, Oblast Vidin",169.0,Samsung galaxy a8 2018,https://www.olx.bg/ad/samsung-galaxy-a8-2018-CID632-ID8sgwd.html
izpolzvano,"Industrialna zona - Trakiya, gr. Plovdiv, Oblast Plovdiv",450.0,Samsung Watch 3 45mm - Barter,https://www.olx.bg/ad/samsung-watch-3-45mm-barter-CID632-ID8qiD2.html
izpolzvano,"Ovcha kupel, gr. Sofiya, Oblast Sofiya-grad",270.0,"Samsung a 50 128 gb, 4 gb ram",https://www.olx.bg/ad/samsung-a-50-128-gb-4-gb-ram-CID632-ID8sgxm.html
izpolzvano,"Belomorski, gr. Plovdiv, Oblast Plovdiv",230.0,Honor 9x lite Garantsiya,https://www.olx.bg/ad/honor-9x-lite-garantsiya-CID632-ID8rvDX.html
izpolzvano,"gr. Dupnitsa, Oblast Kyustendil",250.0,Prodavam Nokia 7.1,https://www.olx.bg/ad/prodavam-nokia-7-1-CID632-ID8qhGJ.html
izpolzvano,"Tsentar, gr. Stara Zagora, Oblast Stara Zagora",649.0,Samsung Galaxy S10+ 128GB G975,https://www.olx.bg/ad/samsung-galaxy-s10-128gb-g975-CID632-ID8sgx3.html
izpolzvano,"Tsentar, gr. Burgas, Oblast Burgas",20.0,Nokia i LG chocolate mobilen telefon,https://www.olx.bg/ad/nokia-i-lg-chocolate-mobilen-telefon-CID632-ID8sgxz.html
izpolzvano,"Ayazmoto, gr. Stara Zagora, Oblast Stara Zagora",620.0,Huawei p20 pro + Huawei watch GT2,https://www.olx.bg/ad/huawei-p20-pro-huawei-watch-gt2-CID632-ID8sgzh.html
izpolzvano,"Chayka, gr. Varna, Oblast Varna",70.0,Galaxy S3,https://www.olx.bg/ad/galaxy-s3-CID632-ID8mQ5K.html
novo,"Musagenitsa, gr. Sofiya, Oblast Sofiya-grad",1999.0,NOV! Samsung Galaxy S21 Ultra 5G 256GB Silver 2g. Garantsiya!,https://www.olx.bg/ad/nov-samsung-galaxy-s21-ultra-5g-256gb-silver-2g-garantsiya-CID632-ID8sgy7.html
izpolzvano,"Mladost 1, gr. Varna, Oblast Varna",170.0,Apple iPhone 6 (64GB),https://www.olx.bg/ad/apple-iphone-6-64gb-CID632-ID8sgyr.html
izpolzvano,"gr. Balchik, Oblast Dobrich",5.0,Gsm Nokia C1-01..,https://www.olx.bg/ad/gsm-nokia-c1-01-CID632-ID8o0mB.html
izpolzvano,"s. Barakovo, Oblast Kyustendil",100.0,Prodavam smartfon Meizu mx2,https://www.olx.bg/ad/prodavam-smartfon-meizu-mx2-CID632-ID7ImDz.html
izpolzvano,"gr. Balchik, Oblast Dobrich",5.0,Samsung  sgh- x660,https://www.olx.bg/ad/samsung-sgh-x660-CID632-ID8o0kr.html
izpolzvano,"Lyulin 9, gr. Sofiya, Oblast Sofiya-grad",150.0,Telefon s shayba,https://www.olx.bg/ad/telefon-s-shayba-CID632-ID8kLTk.html
izpolzvano,"Banishora, gr. Sofiya, Oblast Sofiya-grad",89.0,Displey za Samsung Note 3 N9005,https://www.olx.bg/ad/displey-za-samsung-note-3-n9005-CID632-ID8lYuw.html
izpolzvano,"Slaviya, gr. Sofiya, Oblast Sofiya-grad",20.0,Nokiya,https://www.olx.bg/ad/nokiya-CID632-ID8sgEL.html
izpolzvano,"Slatina, gr. Sofiya, Oblast Sofiya-grad",120.0,"IPhone 5S, 16GB Space Gray",https://www.olx.bg/ad/iphone-5s-16gb-space-gray-CID632-ID6E9p7.html
izpolzvano,"Promishlena zona - Iztok, gr. Lovech, Oblast Lovech",130.0,Huawei P 9 lite Mnogo zapazen,https://www.olx.bg/ad/huawei-p-9-lite-mnogo-zapazen-CID632-ID8sgE6.html
izpolzvano,"gr. Dimitrovgrad, Oblast Haskovo",50.0,Prodavam telefon,https://www.olx.bg/ad/prodavam-telefon-CID632-ID8nDw2.html
izpolzvano,"gr. Dimitrovgrad, Oblast Haskovo",100.0,Iphone 6 16GB gold,https://www.olx.bg/ad/iphone-6-16gb-gold-CID632-ID8sgEP.html
izpolzvano,"Orlova chuka, gr. Blagoevgrad, Oblast Blagoevgrad",530.0,Honor view 20 128gb,https://www.olx.bg/ad/honor-view-20-128gb-CID632-ID8fajs.html
izpolzvano,"Briz, gr. Varna, Oblast Varna",240.0,Samsung s7 edge prodavam,https://www.olx.bg/ad/samsung-s7-edge-prodavam-CID632-ID8sgF4.html
novo,"gr. Ihtiman, Oblast Sofiya-oblast",60.0,Prodavam iPhone4s,https://www.olx.bg/ad/prodavam-iphone4s-CID632-ID8sgFj.html
izpolzvano,"Tsentar, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",430.0,Iphone 8 64GB,https://www.olx.bg/ad/iphone-8-64gb-CID632-ID8qmTN.html
izpolzvano,"Promishlena zona, gr. Vidin, Oblast Vidin",65.0,Samsung galaxy s7 edge,https://www.olx.bg/ad/samsung-galaxy-s7-edge-CID632-ID8p9Pn.html
izpolzvano,"gr. Asenovgrad, Oblast Plovdiv",700.0,Nokia 8800 sapphire arte,https://www.olx.bg/ad/nokia-8800-sapphire-arte-CID632-ID8nn8a.html
izpolzvano,"Lazur, gr. Burgas, Oblast Burgas",35.0,Nokia 113 raboteshta,https://www.olx.bg/ad/nokia-113-rabotescha-CID632-ID8oFzS.html
novo,"Mladost 1, gr. Sofiya, Oblast Sofiya-grad",35.0,Prodavam wifi phone t2000,https://www.olx.bg/ad/prodavam-wifi-phone-t2000-CID632-ID81StC.html
novo,"Ayazmoto, gr. Stara Zagora, Oblast Stara Zagora",1000.0,Xiaomi mi 10 T Pro 256GB,https://www.olx.bg/ad/xiaomi-mi-10-t-pro-256gb-CID632-ID8sgPg.html
izpolzvano,"Razsadnika, gr. Sofiya, Oblast Sofiya-grad",2150.0,IPhone 12 pro 128 GB,https://www.olx.bg/ad/iphone-12-pro-128-gb-CID632-ID8sgRn.html
izpolzvano,"Hipodruma, gr. Sofiya, Oblast Sofiya-grad",123.0,"Samsung Galaxy S8+, Samsung J7 Pro, Huawei Y",https://www.olx.bg/ad/samsung-galaxy-s8-samsung-j7-pro-huawei-y-CID632-ID8sgS1.html
izpolzvano,"Nadezhda 4, gr. Sofiya, Oblast Sofiya-grad",430.0,Iphone 8,https://www.olx.bg/ad/iphone-8-CID632-ID8sgSI.html
izpolzvano,"gr. Banya, Oblast Plovdiv",90.0,Samsung Galaxy S8,https://www.olx.bg/ad/samsung-galaxy-s8-CID632-ID8qjcb.html
izpolzvano,"Storgoziya, gr. Pleven, Oblast Pleven",200.0,Iphone 6 plus perfekten,https://www.olx.bg/ad/iphone-6-plus-perfekten-CID632-ID8sgSO.html
izpolzvano,"Lazur, gr. Burgas, Oblast Burgas",299.0,Barter/razmyana Xiaomi Mi8 kato nov,https://www.olx.bg/ad/barter-razmyana-xiaomi-mi8-kato-nov-CID632-ID8sgQZ.html
izpolzvano,"Dianabad, gr. Sofiya, Oblast Sofiya-grad",90.0,Telefon Samsung J5 2015,https://www.olx.bg/ad/telefon-samsung-j5-2015-CID632-ID8kq3q.html
izpolzvano,"gr. Kazanlak, Oblast Stara Zagora",200.0,Samsung Galaxy S8,https://www.olx.bg/ad/samsung-galaxy-s8-CID632-ID8sgUk.html
izpolzvano,"Dianabad, gr. Sofiya, Oblast Sofiya-grad",450.0,"Iphone 8, Gold, 64BG",https://www.olx.bg/ad/iphone-8-gold-64bg-CID632-ID8sgZv.html
novo,"Geo Milev, gr. Sofiya, Oblast Sofiya-grad",30.0,Komplekt za svarzvane na ipad kamera,https://www.olx.bg/ad/komplekt-za-svarzvane-na-ipad-kamera-CID632-ID8quO9.html
izpolzvano,"Trakiya, gr. Plovdiv, Oblast Plovdiv",113.0,Telefon  Huawei  Lyo - L 21,https://www.olx.bg/ad/telefon-huawei-lyo-l-21-CID632-ID8mDtY.html
izpolzvano,"Krastova vada, gr. Sofiya, Oblast Sofiya-grad",420.0,Iphone X - nerabotesht displey,https://www.olx.bg/ad/iphone-x-nerabotesch-displey-CID632-ID8sh0t.html
izpolzvano,"Mladost 1A, gr. Sofiya, Oblast Sofiya-grad",650.0,Samsung galaxy s10+ Duos,https://www.olx.bg/ad/samsung-galaxy-s10-duos-CID632-ID8sgZy.html
izpolzvano,"gr. Radomir, Oblast Pernik",1495.0,Iphone 11 Pro Max 64GB Space Gray KATO NOV! Barter,https://www.olx.bg/ad/iphone-11-pro-max-64gb-space-gray-kato-nov-barter-CID632-ID8sh16.html
izpolzvano,"Tsentar, gr. Kyustendil, Oblast Kyustendil",340.0,Razer Phone,https://www.olx.bg/ad/razer-phone-CID632-ID8fSVP.html
izpolzvano,"gr. Zlatograd, Oblast Smolyan",870.0,Iphone 11 64 GB SPEShNO!,https://www.olx.bg/ad/iphone-11-64-gb-speshno-CID632-ID8qhy1.html
izpolzvano,"gr. Madan, Oblast Smolyan",160.0,Hawei y6 v otl sastoyanie,https://www.olx.bg/ad/hawei-y6-v-otl-sastoyanie-CID632-ID8qj3i.html
izpolzvano,"Idealen tsentar, gr. Pleven, Oblast Pleven",560.0,IPhone XS 64gb space grey / barter,https://www.olx.bg/ad/iphone-xs-64gb-space-grey-barter-CID632-ID8sh1i.html
izpolzvano,"Druzhba 3, gr. Ruse, Oblast Ruse",110.0,Telefon honor 7a,https://www.olx.bg/ad/telefon-honor-7a-CID632-ID8qeGz.html
novo,"Samara 1, gr. Stara Zagora, Oblast Stara Zagora",900.0,Samsung S10 +,https://www.olx.bg/ad/samsung-s10-CID632-ID8pvgB.html
izpolzvano,"m-t Evksinograd, gr. Varna, Oblast Varna",120.0,Samsung galaxy s7 edge,https://www.olx.bg/ad/samsung-galaxy-s7-edge-CID632-ID8sgUr.html
izpolzvano,"gr. Elin Pelin, Oblast Sofiya-oblast",130.0,Prodavam Huawei P9 lite mini.,https://www.olx.bg/ad/prodavam-huawei-p9-lite-mini-CID632-ID8sh1e.html
izpolzvano,"Akatsiya, gr. Veliko Tarnovo, Oblast Veliko Tarnovo",750.0,IPhone XS s garantsiya,https://www.olx.bg/ad/iphone-xs-s-garantsiya-CID632-ID8sh1p.html
izpolzvano,"gr. Karlovo, Oblast Plovdiv",60.0,Displey za samsung A30S,https://www.olx.bg/ad/displey-za-samsung-a30s-CID632-ID8sh1q.html
izpolzvano,"Lyatno kino Trakiya, gr. Varna, Oblast Varna",349.99,Samsung S8+ v dobro sastoyanie,https://www.olx.bg/ad/samsung-s8-v-dobro-sastoyanie-CID632-ID8sh1F.html
izpolzvano,"Marasha, gr. Plovdiv, Oblast Plovdiv",40.0,Smartfon ZTE Blade 3 napalno izpraven,https://www.olx.bg/ad/smartfon-zte-blade-3-napalno-izpraven-CID632-ID8fPHE.html
novo,"Buzludzha, gr. Kyustendil, Oblast Kyustendil",729.0,Tcl 10 pro  /Alcatel/Harakteristiki i viziya na Hauwei p30pro,https://www.olx.bg/ad/tcl-10-pro-alcatel-harakteristiki-i-viziya-na-hauwei-p30pro-CID632-ID8sh1P.html
izpolzvano,"Tri chuchura - yug, gr. Stara Zagora, Oblast Stara Zagora",180.0,Iphone 6s bez zabelezhki,https://www.olx.bg/ad/iphone-6s-bez-zabelezhki-CID632-ID8sh6R.html
izpolzvano,"Studentski grad, gr. Sofiya, Oblast Sofiya-grad",50.0,Alcatel 1s 5028 D 2020,https://www.olx.bg/ad/alcatel-1s-5028-d-2020-CID632-ID8sh6V.html
izpolzvano,"Promishlena zona, gr. Shumen, Oblast Shumen",50.0,Iphone 6 Telefon Ayfon 6,https://www.olx.bg/ad/iphone-6-telefon-ayfon-6-CID632-ID8iUad.html
izpolzvano,"Iztok, gr. Sofiya, Oblast Sofiya-grad",750.0,IPhone XR 128 GB White bez sledi ot upotreba,https://www.olx.bg/ad/iphone-xr-128-gb-white-bez-sledi-ot-upotreba-CID632-ID8qiYr.html
novo,"Tsentar, gr. Sliven, Oblast Sliven",3200.0,Samsung Z Fold 2,https://www.olx.bg/ad/samsung-z-fold-2-CID632-ID8sh71.html
izpolzvano,"Storgoziya, gr. Pleven, Oblast Pleven",190.0,Xiaomi Redmi note 6 Pro 4/64,https://www.olx.bg/ad/xiaomi-redmi-note-6-pro-4-64-CID632-ID8sh7t.html
novo,"Ayazmoto, gr. Stara Zagora, Oblast Stara Zagora",1100.0,Iphone 11 64GB black PERFEKTEN!,https://www.olx.bg/ad/iphone-11-64gb-black-perfekten-CID632-ID7ONOE.html
novo,"Zona B-18, gr. Sofiya, Oblast Sofiya-grad",130.0,Alcatel1s 2020g 32GB,https://www.olx.bg/ad/alcatel1s-2020g-32gb-CID632-ID8sh87.html
novo,"Lyulin - tsentar, gr. Sofiya, Oblast Sofiya-grad",700.0,Motorola Edge 128GB 6GB RAM,https://www.olx.bg/ad/motorola-edge-128gb-6gb-ram-CID632-ID8sh7K.html
izpolzvano,"7-mi 11-ti kilometar, gr. Sofiya, Oblast Sofiya-grad",700.0,Iphone xr,https://www.olx.bg/ad/iphone-xr-CID632-ID8sh74.html
izpolzvano,"Komatevski vazel, gr. Plovdiv, Oblast Plovdiv",99.0,Iphone 4S mnogo dobro sastoyanie,https://www.olx.bg/ad/iphone-4s-mnogo-dobro-sastoyanie-CID632-ID8j2Ua.html
izpolzvano,"Studentski grad, gr. Sofiya, Oblast Sofiya-grad",300.0,Xiaomi Redmi Note 8T 64GB 4GB RAM Dual SIM,https://www.olx.bg/ad/xiaomi-redmi-note-8t-64gb-4gb-ram-dual-sim-CID632-ID8sh8q.html
izpolzvano,"Mladost 3, gr. Sofiya, Oblast Sofiya-grad",570.0,Samsung galaxy s9 plus Dual SIM 64GB,https://www.olx.bg/ad/samsung-galaxy-s9-plus-dual-sim-64gb-CID632-ID8sh9x.html
izpolzvano,"Trakiya, gr. Plovdiv, Oblast Plovdiv",280.0,Samsung S8+ SM-G955F Coral Blue,https://www.olx.bg/ad/samsung-s8-sm-g955f-coral-blue-CID632-ID8qju2.html
novo,"Studentski grad, gr. Sofiya, Oblast Sofiya-grad",90.0,Alcatel 1c NOV Neotvaryan,https://www.olx.bg/ad/alcatel-1c-nov-neotvaryan-CID632-ID8gEEo.html
izpolzvano,"Levski, gr. Varna, Oblast Varna",1300.0,Iphone 12 Mini (Blue/sin) 128 GB,https://www.olx.bg/ad/iphone-12-mini-blue-sin-128-gb-CID632-ID8shfH.html
izpolzvano,"Lyulin 10, gr. Sofiya, Oblast Sofiya-grad",500.0,Telefon HUAWEI P20 Pro Garantsionen,https://www.olx.bg/ad/telefon-huawei-p20-pro-garantsionen-CID632-ID8shgc.html
izpolzvano,"Dianabad, gr. Sofiya, Oblast Sofiya-grad",245.0,Xiaomi mi a2 64G 4Ram ( kato nov ),https://www.olx.bg/ad/xiaomi-mi-a2-64g-4ram-kato-nov-CID632-ID8nxSA.html
izpolzvano,"Komatevski vazel, gr. Plovdiv, Oblast Plovdiv",145.0,"Samsung Galaxy J7 (2017), Dual Sim",https://www.olx.bg/ad/samsung-galaxy-j7-2017-dual-sim-CID632-ID8shgu.html
izpolzvano,"Akatsiite, gr. Burgas, Oblast Burgas",70.0,Samsung galaxy s 3 neo,https://www.olx.bg/ad/samsung-galaxy-s-3-neo-CID632-ID8e2Hm.html
izpolzvano,"s. Kievtsi, Oblast Gabrovo",130.0,Prodavam Hauey P9 lite,https://www.olx.bg/ad/prodavam-hauey-p9-lite-CID632-ID8qpsi.html
izpolzvano,"s. Samovodene, Oblast Veliko Tarnovo",236.0,"OnePlus 2 Sandstone Black Global - 4G, 64/4GB",https://www.olx.bg/ad/oneplus-2-sandstone-black-global-4g-64-4gb-CID632-ID8ppjy.html
izpolzvano,"gr. Bozhurishte, Oblast Sofiya-oblast",250.0,Samsung Galaxy A7 2018 pink,https://www.olx.bg/ad/samsung-galaxy-a7-2018-pink-CID632-ID8shgy.html
izpolzvano,"Vitosha, gr. Sofiya, Oblast Sofiya-grad",210.0,Iphone 7 32,https://www.olx.bg/ad/iphone-7-32-CID632-ID87QQ2.html
izpolzvano,"Karshiyaka, gr. Plovdiv, Oblast Plovdiv",720.0,Iphone X Space Grey 64 GB,https://www.olx.bg/ad/iphone-x-space-grey-64-gb-CID632-ID8shh8.html
novo,"s. Krushare, Oblast Sliven",1000.0,IPhone SE 64GB chisto nov,https://www.olx.bg/ad/iphone-se-64gb-chisto-nov-CID632-ID8shuV.html
izpolzvano,"Idealen tsentar, gr. Pazardzhik, Oblast Pazardzhik",189.0,Samsung Galaxy S8,https://www.olx.bg/ad/samsung-galaxy-s8-CID632-ID8qaru.html
izpolzvano,"Ivan Vazov, gr. Sofiya, Oblast Sofiya-grad",1000.0,Prodavam iPhone X 64GB,https://www.olx.bg/ad/prodavam-iphone-x-64gb-CID632-ID8qbkB.html
novo,"Malinova dolina, gr. Sofiya, Oblast Sofiya-grad",15.0,Telefon Orange Gama 501,https://www.olx.bg/ad/telefon-orange-gama-501-CID632-ID8oGoT.html
novo,"Tsentar, gr. Sofiya, Oblast Sofiya-grad",149.0,Chisto nov / nerazopakovan / UleFone Note 8/ 16GB 3G / zelen,https://www.olx.bg/ad/chisto-nov-nerazopakovan-ulefone-note-8-16gb-3g-zelen-CID632-ID8shx0.html
izpolzvano,"Bakston, gr. Sofiya, Oblast Sofiya-grad",170.0,Samsung A7 2018 godina,https://www.olx.bg/ad/samsung-a7-2018-godina-CID632-ID8fFZo.html
izpolzvano,"Kamenina, gr. Pernik, Oblast Pernik",55.0,Soni Xperia agua,https://www.olx.bg/ad/soni-xperia-agua-CID632-ID82ttT.html
izpolzvano,"NPZ Dianabad, gr. Sofiya, Oblast Sofiya-grad",30.0,Soni Ericsson X8,https://www.olx.bg/ad/soni-ericsson-x8-CID632-ID82dt2.html
